id	label	manifestUrl	projectId	size	progress	attribution	thumbnail
0022B56902DE888F0162FBD0FC385221	天保九戊戌年御入部御道中御供行列帳	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/3409637/manifest	dafukui	35	5	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/abe60a6c1decaa3b5ce66f8702fd42ccd5238314.jpg
054865DF68CC581080527A5F90DDE830	家譜 三十一 吉邦公 享保元年	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1036755/manifest	dafukui	71	71	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/1365ec968b49e03df5f9ea3865489877215f71b7.jpg
0585F440E58A824D60FD8A5925FBC667	消息千字文（往来物、手習手本）	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/3417014/manifest	dafukui	34	34	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/986163c7c42f1e57e6b488fbd8005c10e75ff307.jpg
0697B5080FCB2646F886222C6BA4B981	家譜 十六 吉品公 従貞享三年閏三月到同四年	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1035214/manifest	dafukui	62	61	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/9ba9f246a01e409b85a1076fddfcd98523995681.jpg
09821a56967bcf3c0074e122f43342d7	御用人通達之部大概	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1080592/manifest	dafukui	70	0		https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1080594/full/200,/0/default.jpg
09948C7DA23AE502F0255DAE1C1BF5A8	家譜 十七 吉品公 従元禄元年到同二年	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1035297/manifest	dafukui	40	7	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/03d2fc646c6413953b1192eedda7574f9c9910f1.jpg
09f1e747f728b41a329bb8adc9b5b899	家譜　四十七　宗矩公　元文元年	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1038428/manifest	dafukui	39	0		https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1038429/full/200,/0/default.jpg
0CB804A3027DED70E71C204965980963	道中小遣留帳（旅）	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1508213/manifest	dafukui	27	15	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/dff90ee8af953ee52202eaba36bd0b63954a05ea.jpg
0FD4041BCBA10204A69694A926877068	中仙道道中覚	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1408699/manifest	dafukui	15	14	福井県文書館 Fukui Prefectural Archives	https://www.digital-archives.pref.fukui.lg.jp/iiif-image/medium/7321811972da5f5b7a9ebff1b496a1498c30b7fa.jpg
0f6acf3a535fe4bb60b0ccea5de9afe7	家譜　四十五　宗矩公　享保十九年	https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1038239/manifest	dafukui	32	0		https://www.digital-archives.pref.fukui.lg.jp/iiif/2/1038278/full/200,/0/default.jpg
